query_id,item_id
v01584,s00407
v01584,i19732
v01584,i21312
v01584,i5344
v01584,i4850
v01584,i2139
v01584,i6114
v01584,i19623
v01589,i23614
v01589,a00165
v01589,s00873
v01589,s00874
v01589,i2924
v01589,a00161
v01589,a00679
v01589,i18511
v01589,i262
v01589,i16921
v01589,i16442
v01589,s00764
v01589,s00765
v01589,i1118
v01589,i23613
v01589,i1685
v01589,i2048
v01589,i2648
v01589,a00885
v01589,i15636
v01589,i19949
v01589,i1731
v01589,i16126
v01589,s00481
v01589,i6149
v01605,s00624
v01605,s00438
v01605,s00492
v01605,s00113
v01605,s00276
v01605,s00236
v01605,i25431
v01605,s007
v01605,s00908
v01605,s00909
v01605,s00537
v01605,s00249
v01605,s00207
v01605,s00208
v01605,s00827
v01605,s00828
v01605,s00203
v01605,s00204
v01605,s00443
v01605,s0024
v01605,s00124
v01605,s00482
v01605,s0060
v01605,i21127
v01605,s00451
v01606,s0024
v01606,s00443
v01606,s00482
v01606,s00243
v01606,s00877
v01606,s00878
v01606,s00433
v01606,s00244
v01606,s00365
v01606,s00277
v01606,s00188
v01606,s00207
v01606,s00208
v01606,s00401
v01606,s00190
v01606,i208
v01606,s00496
v01607,s00314
v01607,s00315
v01607,s00327
v01607,i13747
v01607,s00288
v01607,i14324
v01607,i19732
v01607,s00383
v01607,i14326
v01607,i1657
v01607,s00509
v01607,i14323
v01607,s00716
v01607,s00869
v01607,s00210
v01607,i1441
v01607,i13847
v01607,s0041
v01607,s00172
v01607,s0010
v01607,s00220
v01607,s00411
v01607,s00412
v01607,a00139
v01607,i1629
v01607,s00634
v01608,a00161
v01608,a00147
v01608,a00179
v01608,a00139
v01608,i21711
v01608,i347
v01608,a00177
v01608,a00634
v01608,a00156
v01608,a00140
v01608,a00138
v01608,i2924
v01608,a00157
v01608,i25834
v01608,a00180
v01608,i1685
v01608,a00904
v01608,a00165
v01608,a00162
v01608,s00873
v01608,s00874
v01608,a00636
v01608,i2847
v01608,a00174
v01608,i1878
v01608,a00143
v01608,i20524
v01608,s10
v01609,s00288
v01609,s00509
v01609,i19732
v01609,s0058
v01609,s00314
v01609,s00315
v01609,s00220
v01609,s00210
v01609,s146
v01609,i14326
v01609,i13747
v01609,s00327
v01609,s00134
v01609,s00172
v01609,s00156
v01609,s0010
v01609,s00211
v01609,s00353
v01609,s00472
v01609,s00494
v01609,s00383
v01609,i2738
v01609,i26041
v01609,s00260
v01609,s00116
v01610,a00919
v01610,s00505
v01610,s0065
v01610,a00432
v01610,s00132
v01610,s00259
v01610,a00646
v01610,s00376
v01610,s00243
v01610,s15
v01610,s14
v01610,s00300
v01610,s00278
v01610,a00914
v01610,a00641
v01610,s00213
v01610,i14131
v01610,s00537
v01610,s00443
v01610,s57
v01610,a00175
v01610,s00482
v01610,s00417
v01610,s00492
v01610,s00754
v01610,s00352
v01611,s00870
v01611,s00500
v01611,s00501
v01611,s00296
v01611,s00570
v01611,s00571
v01611,s00126
v01611,s00736
v01611,s00737
v01611,s21
v01611,s0068
v01611,s00185
v01611,a00641
v01611,s0092
v01611,s00164
v01611,s00537
v01611,s00139
v01611,s0022
v01611,s00124
v01611,s00403
v01611,s00404
v01611,s00391
v01611,s00958
v01611,i21127
v01611,s00325
v01612,a00432
v01612,s00554
v01612,s00555
v01612,a00641
v01612,s00274
v01612,s00159
v01612,s00537
v01612,s00629
v01612,s00367
v01612,s00870
v01612,s00492
v01612,s00610
v01612,s00700
v01612,s00126
v01612,s00592
v01612,s00886
v01612,s0068
v01612,s0060
v01612,s00417
v01612,s00500
v01612,s00501
v01612,s00276
v01612,s0067
v01612,s00454
v01612,s00455
v01612,s00154
v01612,s00320
v01612,s00736
v01613,s00780
v01613,s00962
v01613,s00963
v01613,i23637
v01613,i2642
v01613,i2643
v01613,i2644
v01613,i2645
v01613,i2646
v01613,i2647
v01613,i2119
v01613,s95
v01613,i23242
v01613,i26437
v01613,i26438
v01613,i26439
v01613,i26440
v01613,i26442
v01613,i26443
v01616,s71
v01616,s00559
v01616,s00167
v01616,s37
v01616,a00954
v01616,s73
v01616,s70
v01616,a00429
v01616,s00914
v01616,s00916
v01616,a00443
v01616,s68
v01616,s74
v01616,s69
v01616,s76
v01616,s00912
v01616,s00913
v01616,i3430
v01616,s72
v01617,i26639
v01617,s00413
v01617,s004
v01617,s0079
v01617,s00932
v01617,s00115
v01617,s00754
v01617,s0060
v01617,i1964
v01617,s00314
v01617,s00315
v01617,s00442
v01617,i2306
v01617,s00445
v01617,s00562
v01617,s00629
v01617,i3515
v01617,i22928
v01617,i16923
v01617,i16924
v01617,s00699
v01617,i18638
v01617,i23129
v01617,s00454
v01618,s00780
v01618,i19731
v01618,i18029
v01618,i23637
v01618,i15747
v01618,s7
v01618,i15615
v01618,i14929
v01618,s00962
v01618,s00963
v01618,i14918
v01618,i4827
v01618,s95
v01618,i23242
v01618,i22629
v01618,i15746
v01618,i15720
v01618,s147
v01618,i25421
v01618,i1863
v01619,s00537
v01619,s00276
v01619,a00925
v01619,s00368
v01619,s00492
v01619,s45
v01619,s00212
v01619,s00925
v01619,s00926
v01619,s00250
v01619,a00641
v01619,s00173
v01619,s00249
v01619,s00892
v01619,s00675
v01619,s0060
v01619,s00427
v01619,i23129
v01619,s00109
v01619,s19
v01619,s00470
v01619,s0067
v01619,s00268
v01619,s21
v01633,s00509
v01633,s00116
v01633,s00888
v01633,s00889
v01633,s00172
v01633,s00288
v01633,s00260
v01633,s00211
v01633,s00384
v01633,s146
v01633,s0058
v01633,s0027
v01633,s00177
v01633,s00472
v01633,s00201
v01633,s00202
v01633,i26041
v01634,s00336
v01634,a00925
v01634,s00448
v01634,s00449
v01634,s00326
v01634,s00629
v01634,s0097
v01634,s0098
v01634,s00442
v01634,s00311
v01634,s00426
v01634,s00222
v01634,s00159
v01634,s00888
v01634,s00889
v01634,s00667
v01634,s00668
v01634,s0060
v01634,s00226
v01634,s00770
v01634,s00492
v01634,s45
v01635,a00925
v01635,s00667
v01635,s00668
v01635,a00929
v01635,s00336
v01635,s45
v01635,s00448
v01635,s00449
v01635,s00629
v01635,s00675
v01635,s00700
v01635,i4339
v01635,i4344
v01635,s0097
v01635,s0098
v01635,s00647
v01635,s00368
v01635,s00311
v01635,s00888
v01635,s00889
v01635,s00326
v01635,s00426
v01635,s00420
v01636,s00426
v01636,s00448
v01636,s00449
v01636,s00336
v01636,a00925
v01636,s00667
v01636,s00668
v01636,i4339
v01636,i4344
v01636,s00311
v01636,s00326
v01636,i4338
v01636,s00629
v01636,s00325
v01636,s00384
v01636,s0097
v01636,s0098
v01636,i416
v01636,s00888
v01636,s00889
v01636,i429
v01636,i13737
v01636,s00509
v01636,a00954
v01637,s00448
v01637,s00449
v01637,s00426
v01637,s00336
v01637,a00925
v01637,s00326
v01637,s00492
v01637,s00629
v01637,s00311
v01637,s00442
v01637,s0097
v01637,s0098
v01637,i4339
v01637,i4344
v01637,i4338
v01637,s00888
v01637,s00889
v01637,s0060
v01641,i2515
v01641,i1620
v01641,i2710
v01641,i21820
v01641,i18546
v01641,i3433
v01641,i1964
v01641,i20031
v01641,i4431
v01641,i4817
v01641,i176
v01641,i165
v01641,i18520
v01641,i19713
v01641,i139
v01641,i140
v01641,i4818
v01641,i21811
v01641,i2513
v01641,i26639
v01641,i1987
v01641,a00870
v01641,i5150
v01641,i20823
v01641,i1619
v01641,i17649
v01641,i4434
v01641,i19440
v01641,i6424
v01652,s00246
v01652,i176
v01652,s00687
v01652,i25631
v01652,s1
v01652,s00675
v01652,s00851
v01652,s00819
v01652,i1620
v01652,s00916
v01652,i4817
v01652,i19713
v01652,i16045
v01652,s0094
v01656,s00144
v01656,s00145
v01656,s0014
v01656,s00228
v01656,s00158
v01656,i3333
v01656,i19914
v01656,i22424
v01656,i5744
v01657,i129
v01657,s00241
v01657,i18325
v01657,s00433
v01657,a00927
v01657,s00249
v01657,i25540
v01657,i4847
v01657,i25431
v01657,i17835
v01657,i15534
v01657,s91
v01657,s00492
v01657,i17830
v01657,s00267
v01657,s00532
v01657,s00115
v01657,a00695
v01658,s00411
v01658,s00412
v01658,s00791
v01658,s00792
v01658,s00383
v01658,i1627
v01658,i21813
v01658,i21814
v01658,s00439
v01658,s00440
v01658,s00314
v01658,s00315
v01658,i3430
v01658,i5343
v01658,i19732
v01658,s00667
v01658,s00668
v01658,s00327
v01658,i1629
v01658,i25119
v01658,s00156
v01658,i25143
v01658,i21820
v01659,i037
v01659,i25143
v01659,i26445
v01659,i26446
v01659,i26447
v01659,i26448
v01659,i26449
v01659,i26450
v01659,i2651
v01659,i2652
v01659,i2653
v01659,i2654
v01659,i23242
v01659,i15816
v01659,i25145
v01659,i5610
v01659,i1654
v01659,i2648
v01659,i2649
v01659,i26410
v01659,i26411
v01659,i26412
v01659,i26413
v01659,i26414
v01659,i26415
v01659,i26416
v01659,i26417
v01659,i1448
v01661,a00075
v01661,a00070
v01661,i5337
v01661,a00076
v01661,a00067
v01661,a00072
v01661,a00875
v01661,i5339
v01661,a00071
v01661,i25716
v01661,s00725
v01661,a00877
v01661,a00107
v01661,s00249
v01661,i721
v01661,i722
v01661,i16530
v01661,s00690
v01661,s00246
v01661,s00496
v01661,a00074
v01661,i2008
v01661,s00892
v01661,a00371
v01661,a00564
v01666,s00382
v01666,s003
v01666,s00629
v01666,s00410
v01666,s00226
v01666,s00426
v01666,s00183
v01666,s00401
v01666,s00496
v01666,s00172
v01666,s00490
v01666,s00222
v01666,s0097
v01666,s0098
v01666,s00888
v01666,s00889
v01666,s00416
v01666,s00448
v01666,s00449
v01666,s00365
v01666,s00443
v01666,s00126
v01666,s00509
v01666,s00699
v01666,s00454
v01666,s00455
v01666,s00177
v01666,s0010
v01667,s00629
v01667,s00416
v01667,i20628
v01667,i4438
v01667,s45
v01667,i3515
v01667,s00448
v01667,s00449
v01667,s00592
v01667,s00382
v01667,s00537
v01667,s00819
v01667,i1145
v01667,i25430
v01667,s00532
v01667,s00410
v01667,s003
v01667,s00443
v01667,s00496
v01667,s0060
v01667,s00713
v01667,s00932
v01667,s00401
v01667,i25431
v01667,s0010
v01675,s23
v01675,s00583
v01675,s00780
v01675,i6920
v01675,i2175
v01675,i2162
v01675,s00560
v01675,i2171
v01675,i2172
v01675,i21646
v01675,s0058
v01675,i5550
v01675,i25312
v01675,i19731
v01675,i2465
v01675,i2176
v01675,s53
v01675,s00288
v01676,s00583
v01676,s00780
v01676,s23
v01676,i2028
v01676,i21646
v01676,i2465
v01676,i89
v01676,i2171
v01676,i1529
v01676,i15045
v01676,i6920
v01676,i2175
v01676,i1452
v01676,i25312
v01676,s00335
v01676,i2162
v01676,i5610
v01676,i26041
v01676,s7
v01676,i1401
v01676,i2172
v01681,i16348
v01681,i14923
v01681,i26315
v01681,i23048
v01681,i6750
v01681,i15218
v01681,i6715
v01681,i20743
v01681,i6738
v01681,i6749
v01681,i5741
v01681,i14947
v01681,i25223
v01681,i1614
v01681,i15129
v01681,i6734
v01681,i1558
v01681,i6745
v01681,i1235
v01681,i26324
v01681,i26320
v01681,i15050
v01681,i6732
v01681,i22636
v01681,i22637
v01681,i22640
v01681,i22641
v01681,i22642
v01681,i22643
v01696,s0055
v01696,s00601
v01696,i2264
v01696,s00151
v01696,s009
v01696,s00124
v01696,s0030
v01696,a00151
v01696,s52
v01696,s66
v01696,s00115
v01697,s0055
v01697,s00601
v01697,i2264
v01697,s00151
v01697,s009
v01697,s00124
v01697,s0030
v01697,a00151
v01697,s52
v01697,s66
v01697,s00115
v01705,i6337
v01705,i1249
v01705,i26520
v01705,a00897
v01705,s00801
v01705,i5929
v01705,i18819
v01705,s00518
v01705,a00692
v01705,a00812
v01705,s00790
v01705,s00164
v01705,i301
v01705,s00766
v01705,s00767
v01705,a00682
v01705,a00900
v01705,i2503
v01705,a00601
v01705,i26348
v01705,s00839
v01705,s00840
v01713,s1
v01713,s00601
v01713,i26743
v01713,s00124
v01723,i25818
v01723,i2940
v01723,s00110
v01723,i27030
v01723,s00271
v01723,s0058
v01723,a00439
v01723,i1698
v01723,i25911
v01723,s00472
v01723,s00439
v01723,s00440
v01723,i15813
v01724,s00687
v01724,s00545
v01724,a00929
v01724,s00667
v01724,s00668
v01724,s00663
v01724,s00675
v01724,s00438
v01730,i1654
v01730,s00780
v01730,i25145
v01730,i1698
v01730,i14911
v01730,i6328
v01730,i14929
v01730,i2940
v01730,i14915
v01730,a00439
v01730,s0058
v01730,i14918
v01730,s00962
v01730,s00963
v01730,i18029
v01730,s95
v01730,s00789
v01731,i25818
v01731,s00271
v01731,s00129
v01731,s00545
v01731,i125
v01731,i25143
v01731,i4828
v01731,s00251
v01731,i561
v01731,i25145
v01731,i5550
v01731,i25911
v01732,s00490
v01732,s00164
v01732,s00474
v01732,s00167
v01732,s00512
v01732,i5725
v01732,i6926
v01732,i16647
v01732,s00264
v01732,i13926
v01732,s00546
v01732,s00547
v01732,s00908
v01732,s00909
v01732,s00416
v01732,i17130
v01732,s00675
v01732,s0010
v01732,s00134
v01732,s00237
v01732,s00172
v01732,s00683
v01732,i1610
v01733,i25844
v01733,i4438
v01733,i20628
v01733,i3515
v01733,i1145
v01733,s00727
v01733,s00407
v01733,s00472
v01733,i2837
v01733,s00370
v01733,i5150
v01733,s146
v01733,s00239
v01733,s00513
v01733,i2389
v01733,i4847
v01733,i25430
v01733,i4828
v01733,i5548
v01733,s00311
v01733,i25540
v01734,i25818
v01734,i2940
v01734,s00110
v01734,s0058
v01734,a00439
v01734,s00271
v01734,i27030
v01734,i25911
v01734,i1698
v01734,i5550
v01735,s0031
v01735,s00888
v01735,s00889
v01735,s00177
v01735,i561
v01735,s00917
v01735,s00918
v01735,i25844
v01735,i1539
v01735,a00929
v01735,s00683
v01735,s014
v01735,s00142
v01735,i15341
v01735,s58
v01735,s00126
v01735,s00172
v01735,s003
v01735,s00226
v01735,s00166
v01735,i5549
v01735,s00667
v01735,s00668
v01748,s0055
v01748,s00601
v01748,i2264
v01748,s00151
v01748,s009
v01748,s00124
v01748,s0030
v01748,a00151
v01748,s52
v01748,s66
v01748,s00115
v01757,i2571
v01757,s00444
v01757,i457
v01757,i26540
v01757,i23827
v01757,i21725
v01757,i25650
v01757,a00776
v01757,i1036
v01757,i26031
v01757,i6717
v01757,i2077
v01757,a00752
v01757,i1420
v01757,i21727
v01757,i177
v01757,i1671
v01757,i619
v01757,i636
v01757,i26020
v01757,i20010
v01757,i20524
v01757,i555
v01757,i2484
v01757,i652
v01757,a00214
v01757,s10
v01757,i3017
v01760,s0055
v01760,s00735
v01760,i1605
v01760,i1606
v01760,i16111
v01760,i2275
v01760,s00115
v01760,i16114
v01760,i15949
v01760,i15950
v01760,i1603
v01760,i1604
v01760,s00819
v01760,i16838
v01760,a00881
v01760,i1601
v01760,i1602
v01764,i17021
v01764,i1698
v01764,i21042
v01764,i27045
v01764,i19731
v01766,s0055
v01766,s1
v01766,i26743
v01766,s0030
v01766,s00601
v01766,s00115
v01766,s00145
v01768,s0017
v01768,i6243
v01768,i6922
v01768,i16734
v01768,i16729
v01768,s0011
v01768,s0012
v01768,i5120
v01768,i6240
v01768,a00189
v01768,i25134
v01768,s0028
v01768,s0029
v01768,i16741
v01768,i2719
v01768,i16730
v01768,i24745
v01768,i16840
v01768,i56
v01768,i518
v01768,i1717
v01768,i1716
v01768,i6223
v01768,i2646
v01768,a00258
v01768,i16735
v01768,i16738
v01768,i6236
v01771,s00701
v01771,s00601
v01771,s00380
v01771,s00381
v01771,s00849
v01771,s00850
v01771,s00489
v01771,s002
v01771,s00619
v01771,s0055
v01771,s50
v01771,s00292
v01771,s0030
v01771,i26743
v01771,i2479
v01771,i1981
v01771,i2478
v01771,i1984
v01771,i21612
v01771,i1511
v01784,s00660
v01784,s00776
v01784,i6337
v01784,i20917
v01784,i5137
v01784,i329
v01784,a00841
v01784,i6713
v01784,i2595
v01784,i4511
v01784,s00481
v01784,i26348
v01784,i681
v01784,i683
v01784,s00801
v01787,i1698
v01787,i2119
v01787,i1654
v01787,i2120
v01787,i2642
v01787,i2643
v01787,i2644
v01787,i2645
v01787,i2646
v01787,i2647
v01787,i2631
v01787,i2632
v01787,i2633
v01787,i2634
v01787,i2635
v01787,i2636
v01787,i2637
v01787,i2638
v01787,i23242
v01787,i15720
v01787,i19650
v01789,i1698
v01789,i6328
v01789,i14911
v01789,i15724
v01789,i1503
v01789,i15720
v01789,i1654
v01789,i23242
v01789,i4736
v01789,i25421
v01789,i15747
v01789,i6329
v01789,i25145
v01789,i15748
v01796,s00540
v01796,s00962
v01796,s00963
v01832,s50
v01832,s00849
v01832,s00850
v01832,s00489
v01832,s00826
v01832,s00701
v01832,s00292
v01832,s00619
v01832,s00218
v01833,s00218
v01833,s00133
v01833,s00496
v01833,s00410
v01833,s00243
v01833,s006
v01833,s00443
v01833,s00277
v01833,s00401
v01833,s00365
v01833,s00433
v01833,s00106
v01833,s00190
v01833,s0082
v01833,s00246
v01833,s0027
v01844,s00409
v01844,s006
v01844,s00489
v01844,s00218
v01844,s00231
v01844,s00410
v01844,s00879
v01844,s0030
v01850,a00838
v01850,s1
v01850,s0055
v01850,s0030
v01850,a00888
v01850,a00696
v01850,s52
v01872,s00496
v01872,i26418
v01872,s00475
v01872,s00218
v01872,s00243
v01872,s00277
v01872,s00443
v01872,s00190
v01872,s00231
v01872,i16941
v01872,s00268
v01872,s00106
v01872,s00365
v01872,s00133
v01872,s00482
v01872,s00401
v01872,i26813
v01872,s00433
v01872,s006
v01872,s00793
v01875,s00496
v01875,s00243
v01875,s00218
v01875,s00277
v01875,s00340
v01875,i16530
v01875,s00133
v01875,s00443
v01875,s00826
v01875,s00410
v01875,s00106
v01875,s006
v01875,s00190
v01875,s00231
v01875,s00482
v01875,s00401
v01875,s00246
v01875,s00433
v01875,s00268
v01875,s00365
v01875,s00809
v01875,s00810
v01876,s50
v01876,s00489
v01876,s00849
v01876,s00850
v01876,s00701
v01876,s00619
v01876,s00292
v01876,s00380
v01876,s00381
v01876,s002
v01876,s00601
v01876,i26743
v01876,s00365
v01876,s00410
v01876,s00401
v01876,s00443
v01876,s00482
v01876,s0027
v01883,s00701
v01883,s00292
v01883,s50
v01883,s00489
v01883,s00849
v01883,s00850
v01883,s00619
v01883,s002
v01883,i21032
v01883,s00601
v01883,s00380
v01883,s00381
v01883,i26743
v01883,i1511
v01883,s00410
v01900,s00410
v01900,s00172
v01900,s0027
v01900,s00496
v01900,s00472
v01900,s00201
v01900,s00202
v01900,s00401
v01900,s00384
v01900,s00210
v01900,s00218
v01900,i1861
v01900,i4746
v01900,i26723
v01900,s00675
v01901,s00766
v01901,s00767
v01901,s00438
v01901,s00115
v01901,s113
v01901,s0055
v01901,s00518
v01901,s00451
v01901,s00801
v02016,s00210
v02016,i25143
v02016,i19731
v02016,i5550
v02016,i6920
v02016,i19640
v02016,i2940
v02016,i25145
v02016,i2139
v02016,i15727
v02026,s0055
v02026,i26743
v02026,s0030
v02026,s00115
v02026,s1
v02026,i7030
v02026,i1556
v02026,s00701
v02039,s00438
v02039,s00774
v02039,s00775
v02039,s00124
v02039,s00964
v02043,i4828
v02043,i5150
v02043,i5548
v02043,i1620
v02043,i25119
v02043,i125
v02043,i14645
v02043,s00172
v02043,i2536
v02043,i3443
v02043,i558
v02043,i15050
v02043,i3515
v02043,i25143
v02043,i21649
v02043,i561
v02043,i18950
v02043,i15730
v02043,i21813
v02043,i19732
v02043,i306
v02043,i14644
v02043,i1887
v02043,i3430
v02043,i21646
v02043,i15044
v02043,i19241
v02043,i25223
v02043,i3432
v02055,i19731
v02055,i5523
v02055,i5550
v02055,i6947
v02055,i6418
v02055,i15747
v02055,i15816
v02055,i15718
v02055,i111
v02055,i18029
v02055,i14844
v02055,i2940
v02055,i1452
v02055,i26041
v02055,i14326
v02055,i415
v02055,i6920
v02055,i15615
v02055,i5610
v02055,i25145
v02055,s7
v02055,i15725
v02055,i2175
v02055,i15728
v02055,i15749
v02055,i15746
v02055,i1856
v02076,i5150
v02076,s00849
v02076,s00850
v02076,i1610
v02076,s00701
v02076,i115
v02076,i5813
v02076,i21312
v02076,i26743
v02076,i3430
v02076,i125
v02076,i5344
v02076,i2473
v02076,s00172
v02076,s00292
v02076,i1887
v02076,i1511
v02076,i7030
v02084,s00967
v02084,s00285
v02084,s00200
v02084,s00260
v02084,s00678
v02084,s00314
v02084,s00315
v02084,s00538
v02084,s00271
v02084,s00176
v02084,s00384
v02084,s23
v02084,s00478
v02084,s00661
v02084,s0010
v02084,s00917
v02084,s00918
v02084,s00293
v02084,s00375
v02084,s00172
v02084,s00383
v02084,s00472
v02123,s00790
v02123,s00766
v02123,s00767
v02123,s00236
v02123,s00268
v02123,s00851
v02123,s00174
v02123,s00438
v02123,s00774
v02123,s00775
v02123,s00378
v02123,s00827
v02123,s00828
v02123,s00176
v02123,s00324
v02123,s00937
v02123,s00699
v02123,s00819
v02123,s00496
v02123,s00675
v02123,s00115
v02123,s52
v02123,s00161
v02130,s00661
v02130,s21
v02130,i1028
v02130,s00481
v02130,s00545
v02130,s00778
v02130,s00779
v02130,i18950
v02130,s00370
v02130,s00407
v02130,a00870
v02130,i26639
v02132,i371
v02132,a00439
v02132,i2175
v02132,i14344
v02132,s00583
v02132,i5550
v02132,i1529
v02132,i4321
v02132,i1451
v02132,s00560
v02132,s00780
v02132,i2940
v02132,i812
v02132,i14631
v02132,i1452
v02132,i2176
v02132,i6419
v02132,i2171
v02132,i810
v02132,i14416
v02132,i811
v02132,i4134
v02132,a00440
v02137,i2238
v02137,s00210
v02137,i3335
v02137,s00962
v02137,s00963
v02137,s00216
v02137,s00217
v02142,s00172
v02142,s00727
v02142,s003
v02142,s00384
v02142,s00410
v02142,s00888
v02142,s00889
v02142,s00472
v02142,s00271
v02142,s00264
v02142,s00667
v02142,s00668
v02142,s00675
v02142,s00382
v02142,s00407
v02142,s00260
v02142,s00490
v02142,s00210
v02142,s00211
v02142,s00201
v02142,s00202
v02142,s00496
v02142,s00629
v02142,s00967
v02146,s0035
v02146,a00925
v02146,s00189
v02146,s00827
v02146,s00828
v02146,s00207
v02146,s00208
v02146,a00090
v02146,s0025
v02146,s00839
v02146,s00840
v02147,a00925
v02147,s00189
v02147,s00360
v02147,s00839
v02147,s00840
v02147,s0035
v02147,s00827
v02147,s00828
v02147,s00173
v02147,s0025
v02147,s00631
v02148,s0035
v02148,a00925
v02148,s00189
v02148,s00827
v02148,s00828
v02148,s00207
v02148,s00208
v02148,s00839
v02148,s00840
v02148,s00360
v02148,s0025
v02149,s0035
v02149,s00189
v02149,a00925
v02149,s00827
v02149,s00828
v02149,s00839
v02149,s00840
v02149,s0025
v02149,s00207
v02149,s00208
v02150,s0035
v02150,a00925
v02150,a00090
v02150,s00827
v02150,s00828
v02150,s00189
v02150,s0025
v02150,s00839
v02150,s00840
v02150,s00631
v02151,s0035
v02151,s00207
v02151,s00208
v02151,s00189
v02151,a00925
v02151,s00827
v02151,s00828
v02151,s00839
v02151,s00840
v02151,s0025
v02151,s00360
v02152,s0035
v02152,a00925
v02152,s00189
v02152,s0025
v02152,s00827
v02152,s00828
v02152,s00839
v02152,s00840
v02152,s00631
v02152,a00090
v02153,s0035
v02153,s00189
v02153,a00925
v02153,s00827
v02153,s00828
v02153,a00090
v02153,s0025
v02153,s00839
v02153,s00840
v02153,s00207
v02153,s00208
v02154,s0035
v02154,s00249
v02154,s00360
v02154,s00189
v02154,a00230
v02154,s00356
v02154,a00925
v02154,a00090
v02154,a00938
v02154,s00427
v02154,s0025
v02154,s00827
v02154,s00828
v02155,s0035
v02155,a00925
v02155,s00189
v02155,s00827
v02155,s00828
v02155,s00839
v02155,s00840
v02155,s0025
v02155,a00090
v02155,s00173
v02191,s49
v02191,i22314
v02191,i422
v02191,i25325
v02191,i2238
v02191,i20739
v02191,i2237
v02191,i2940
v02191,i2239
v02191,i22513
v02191,i23242
v02191,i415
v02191,i18415
v02191,i18416
v02191,i22426
v02191,i21640
v02191,i19731
v02191,i1529
v02191,i111
v02191,i2172
v02191,i5523
v02191,i7118
v02191,i18410
v02191,i2492
v02191,s95
v02191,i15718
v02191,i26044
v02228,s00962
v02228,s00963
v02228,s00560
v02228,s00678
v02228,i19731
v02228,s00110
v02228,s00216
v02228,s00217
v02228,s00661
v02228,s00540
v02228,s00780
v02228,s00156
v02228,s00353
